"food_id"	"fdgrp_id"	"desc"	"food_group"	"nutrient_id"	"nutrient_value"	"units"	"nutrient"	"seq"	"amount"	"measure_desc"	"grams"	"nutrients_per_gram"	"nutrients_per_serving"
"1700"	"16513"	"1600"	"WORTHINGTON FRICHIK ORIGINAL,CND,UNPREP"	"Legumes and Legume Products"	"204"	10.3	"g"	"Total lipid (fat)"	1	2	"pieces"	90	0.103	9.27
"1701"	"16513"	"1600"	"WORTHINGTON FRICHIK ORIGINAL,CND,UNPREP"	"Legumes and Legume Products"	"205"	3.4	"g"	"Carbohydrate, by difference"	1	2	"pieces"	90	0.034	3.06
"1702"	"16513"	"1600"	"WORTHINGTON FRICHIK ORIGINAL,CND,UNPREP"	"Legumes and Legume Products"	"208"	160	"kcal"	"Energy"	1	2	"pieces"	90	1.6	144
"1703"	"16514"	"1600"	"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP"	"Legumes and Legume Products"	"203"	14.3	"g"	"Protein"	1	2	"pieces"	85	0.143	12.155
"1704"	"16514"	"1600"	"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP"	"Legumes and Legume Products"	"204"	2.7	"g"	"Total lipid (fat)"	1	2	"pieces"	85	0.027	2.295
"1705"	"16514"	"1600"	"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP"	"Legumes and Legume Products"	"205"	4.9	"g"	"Carbohydrate, by difference"	1	2	"pieces"	85	0.049	4.165
"1706"	"16514"	"1600"	"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP"	"Legumes and Legume Products"	"208"	102	"kcal"	"Energy"	1	2	"pieces"	85	1.02	86.7
"1707"	"16515"	"1600"	"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP"	"Legumes and Legume Products"	"203"	15.8	"g"	"Protein"	1	1	"link"	31	0.158	4.898
"1708"	"16515"	"1600"	"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP"	"Legumes and Legume Products"	"204"	4.8	"g"	"Total lipid (fat)"	1	1	"link"	31	0.048	1.488
"1709"	"16515"	"1600"	"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP"	"Legumes and Legume Products"	"205"	4.3	"g"	"Carbohydrate, by difference"	1	1	"link"	31	0.043	1.333
"1710"	"16515"	"1600"	"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP"	"Legumes and Legume Products"	"208"	123	"kcal"	"Energy"	1	1	"link"	31	1.23	38.13
"1711"	"16517"	"1600"	"WORTHINGTON PRIME STAKES,CND,UNPREP"	"Legumes and Legume Products"	"203"	10.2	"g"	"Protein"	1	1	"piece"	92	0.102	9.384
"1712"	"16517"	"1600"	"WORTHINGTON PRIME STAKES,CND,UNPREP"	"Legumes and Legume Products"	"204"	7.2	"g"	"Total lipid (fat)"	1	1	"piece"	92	0.072	6.624
"1713"	"16517"	"1600"	"WORTHINGTON PRIME STAKES,CND,UNPREP"	"Legumes and Legume Products"	"205"	7.5	"g"	"Carbohydrate, by difference"	1	1	"piece"	92	0.075	6.9
"1714"	"16517"	"1600"	"WORTHINGTON PRIME STAKES,CND,UNPREP"	"Legumes and Legume Products"	"208"	135	"kcal"	"Energy"	1	1	"piece"	92	1.35	124.2
"1715"	"16518"	"1600"	"WORTHINGTON SAUCETTES,CND,UNPREP"	"Legumes and Legume Products"	"203"	15	"g"	"Protein"	1	1	"link"	38	0.15	5.7
"1716"	"16518"	"1600"	"WORTHINGTON SAUCETTES,CND,UNPREP"	"Legumes and Legume Products"	"204"	15.2	"g"	"Total lipid (fat)"	1	1	"link"	38	0.152	5.776
"1717"	"16518"	"1600"	"WORTHINGTON SAUCETTES,CND,UNPREP"	"Legumes and Legume Products"	"205"	5.6	"g"	"Carbohydrate, by difference"	1	1	"link"	38	0.056	2.128
"1718"	"16518"	"1600"	"WORTHINGTON SAUCETTES,CND,UNPREP"	"Legumes and Legume Products"	"208"	219	"kcal"	"Energy"	1	1	"link"	38	2.19	83.22
"1719"	"16519"	"1600"	"WORTHINGTON SUPER LINKS,CND,UNPREP"	"Legumes and Legume Products"	"203"	14.5	"g"	"Protein"	1	1	"link"	48	0.145	6.96
"1720"	"16519"	"1600"	"WORTHINGTON SUPER LINKS,CND,UNPREP"	"Legumes and Legume Products"	"204"	15.5	"g"	"Total lipid (fat)"	1	1	"link"	48	0.155	7.44
"1721"	"16519"	"1600"	"WORTHINGTON SUPER LINKS,CND,UNPREP"	"Legumes and Legume Products"	"205"	5.5	"g"	"Carbohydrate, by difference"	1	1	"link"	48	0.055	2.64
"1722"	"16519"	"1600"	"WORTHINGTON SUPER LINKS,CND,UNPREP"	"Legumes and Legume Products"	"208"	219	"kcal"	"Energy"	1	1	"link"	48	2.19	105.12
"1723"	"16521"	"1600"	"WORTHINGTON VEG SKALLOPS,CND,UNPREP"	"Legumes and Legume Products"	"203"	19.9	"g"	"Protein"	1	0.5	"cup"	85	0.199	16.915
"1724"	"16521"	"1600"	"WORTHINGTON VEG SKALLOPS,CND,UNPREP"	"Legumes and Legume Products"	"204"	1.2	"g"	"Total lipid (fat)"	1	0.5	"cup"	85	0.012	1.02
"1725"	"16521"	"1600"	"WORTHINGTON VEG SKALLOPS,CND,UNPREP"	"Legumes and Legume Products"	"205"	4.6	"g"	"Carbohydrate, by difference"	1	0.5	"cup"	85	0.046	3.91
"1726"	"16521"	"1600"	"WORTHINGTON VEG SKALLOPS,CND,UNPREP"	"Legumes and Legume Products"	"208"	109	"kcal"	"Energy"	1	0.5	"cup"	85	1.09	92.65
"1727"	"16522"	"1600"	"WORTHINGTON VEG STEAKS,CND,UNPREP"	"Legumes and Legume Products"	"203"	20.7	"g"	"Protein"	1	2	"slices"	72	0.207	14.904
"1728"	"16522"	"1600"	"WORTHINGTON VEG STEAKS,CND,UNPREP"	"Legumes and Legume Products"	"204"	1.2	"g"	"Total lipid (fat)"	1	2	"slices"	72	0.012	0.864
"1729"	"16522"	"1600"	"WORTHINGTON VEG STEAKS,CND,UNPREP"	"Legumes and Legume Products"	"205"	5.1	"g"	"Carbohydrate, by difference"	1	2	"slices"	72	0.051	3.672
"1730"	"16522"	"1600"	"WORTHINGTON VEG STEAKS,CND,UNPREP"	"Legumes and Legume Products"	"208"	113	"kcal"	"Energy"	1	2	"slices"	72	1.13	81.36
"1731"	"16523"	"1600"	"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP"	"Legumes and Legume Products"	"203"	18.6	"g"	"Protein"	1	0.25	"cup"	55	0.186	10.23
"1732"	"16523"	"1600"	"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP"	"Legumes and Legume Products"	"204"	2.9	"g"	"Total lipid (fat)"	1	0.25	"cup"	55	0.029	1.595
"1733"	"16523"	"1600"	"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP"	"Legumes and Legume Products"	"205"	6.2	"g"	"Carbohydrate, by difference"	1	0.25	"cup"	55	0.062	3.41
"1734"	"16523"	"1600"	"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP"	"Legumes and Legume Products"	"208"	124	"kcal"	"Energy"	1	0.25	"cup"	55	1.24	68.2
"1735"	"16525"	"1600"	"WORTHINGTON CHIC-KETTS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	23.6	"g"	"Protein"	1	2	"slices (3/8\" thick)"	55	0.236	12.98
"1736"	"16525"	"1600"	"WORTHINGTON CHIC-KETTS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	9.7	"g"	"Total lipid (fat)"	1	2	"slices (3/8\" thick)"	55	0.097	5.335
"1737"	"16525"	"1600"	"WORTHINGTON CHIC-KETTS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	5.1	"g"	"Carbohydrate, by difference"	1	2	"slices (3/8\" thick)"	55	0.051	2.805
"1738"	"16525"	"1600"	"WORTHINGTON CHIC-KETTS,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	200	"kcal"	"Energy"	1	2	"slices (3/8\" thick)"	55	2	110
"1739"	"16526"	"1600"	"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	16.1	"g"	"Protein"	1	1	"slices , 3/8\""	55	0.161	8.855
"1740"	"16526"	"1600"	"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	8	"g"	"Total lipid (fat)"	1	1	"slices , 3/8\""	55	0.08	4.4
"1741"	"16526"	"1600"	"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	4.3	"g"	"Carbohydrate, by difference"	1	1	"slices , 3/8\""	55	0.043	2.365
"1742"	"16526"	"1600"	"WORTHINGTON MEATLESS CHICK ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	154	"kcal"	"Energy"	1	1	"slices , 3/8\""	55	1.54	84.7
"1743"	"16527"	"1600"	"WORTHINGTON MEATLESS CORNED BF ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	18.6	"g"	"Protein"	1	2	"slices , 3/8\""	55	0.186	10.23
"1744"	"16527"	"1600"	"WORTHINGTON MEATLESS CORNED BF ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	14.5	"g"	"Total lipid (fat)"	1	2	"slices , 3/8\""	55	0.145	7.975
"1745"	"16527"	"1600"	"WORTHINGTON MEATLESS CORNED BF ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	9.9	"g"	"Carbohydrate, by difference"	1	2	"slices , 3/8\""	55	0.099	5.445
"1746"	"16527"	"1600"	"WORTHINGTON MEATLESS CORNED BF ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	245	"kcal"	"Energy"	1	2	"slices , 3/8\""	55	2.45	134.75
"1747"	"16528"	"1600"	"WORTHINGTON DINNER RST,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	16	"g"	"Protein"	1	1	"slice , 3/4\""	85	0.16	13.6
"1748"	"16528"	"1600"	"WORTHINGTON DINNER RST,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	13.5	"g"	"Total lipid (fat)"	1	1	"slice , 3/4\""	85	0.135	11.475
"1749"	"16528"	"1600"	"WORTHINGTON DINNER RST,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	6.9	"g"	"Carbohydrate, by difference"	1	1	"slice , 3/4\""	85	0.069	5.865
"1750"	"16528"	"1600"	"WORTHINGTON DINNER RST,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	213	"kcal"	"Energy"	1	1	"slice , 3/4\""	85	2.13	181.05
"1751"	"16529"	"1600"	"WORTHINGTON FRIPATS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	23.7	"g"	"Protein"	1	1	"patty"	64	0.237	15.168
"1752"	"16529"	"1600"	"WORTHINGTON FRIPATS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	9.1	"g"	"Total lipid (fat)"	1	1	"patty"	64	0.091	5.824
"1753"	"16529"	"1600"	"WORTHINGTON FRIPATS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	8	"g"	"Carbohydrate, by difference"	1	1	"patty"	64	0.08	5.12
"1754"	"16529"	"1600"	"WORTHINGTON FRIPATS,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	209	"kcal"	"Energy"	1	1	"patty"	64	2.09	133.76
"1755"	"16531"	"1600"	"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	20.2	"g"	"Protein"	1	2	"links"	45	0.202	9.09
"1756"	"16531"	"1600"	"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	4.7	"g"	"Total lipid (fat)"	1	2	"links"	45	0.047	2.115
"1757"	"16531"	"1600"	"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	5	"g"	"Carbohydrate, by difference"	1	2	"links"	45	0.05	2.25
"1758"	"16531"	"1600"	"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	143	"kcal"	"Energy"	1	2	"links"	45	1.43	64.35
"1759"	"16532"	"1600"	"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	19.6	"g"	"Protein"	1	1	"slice , 5/8\""	55	0.196	10.78
"1760"	"16532"	"1600"	"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	17.6	"g"	"Total lipid (fat)"	1	1	"slice , 5/8\""	55	0.176	9.68
"1761"	"16532"	"1600"	"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	6	"g"	"Carbohydrate, by difference"	1	1	"slice , 5/8\""	55	0.06	3.3
"1762"	"16532"	"1600"	"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	261	"kcal"	"Energy"	1	1	"slice , 5/8\""	55	2.61	143.55
"1763"	"16533"	"1600"	"WORTHINGTON SMOKED TURKEY ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	18.5	"g"	"Protein"	1	1	"slice , 3/8\""	55	0.185	10.175
"1764"	"16533"	"1600"	"WORTHINGTON SMOKED TURKEY ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	16.1	"g"	"Total lipid (fat)"	1	1	"slice , 3/8\""	55	0.161	8.855
"1765"	"16533"	"1600"	"WORTHINGTON SMOKED TURKEY ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	7.9	"g"	"Carbohydrate, by difference"	1	1	"slice , 3/8\""	55	0.079	4.345
"1766"	"16533"	"1600"	"WORTHINGTON SMOKED TURKEY ROLL,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	251	"kcal"	"Energy"	1	1	"slice , 3/8\""	55	2.51	138.05
"1767"	"16534"	"1600"	"WORTHINGTON STAKELETS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	19.7	"g"	"Protein"	1	1	"piece"	71	0.197	13.987
"1768"	"16534"	"1600"	"WORTHINGTON STAKELETS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	10.4	"g"	"Total lipid (fat)"	1	1	"piece"	71	0.104	7.384
"1769"	"16534"	"1600"	"WORTHINGTON STAKELETS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	9.6	"g"	"Carbohydrate, by difference"	1	1	"piece"	71	0.096	6.816
"1770"	"16534"	"1600"	"WORTHINGTON STAKELETS,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	211	"kcal"	"Energy"	1	1	"piece"	71	2.11	149.81
"1771"	"16535"	"1600"	"WORTHINGTON STRIPPLES,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	12.4	"g"	"Protein"	1	2	"strip"	16	0.124	1.984
"1772"	"16535"	"1600"	"WORTHINGTON STRIPPLES,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	26.6	"g"	"Total lipid (fat)"	1	2	"strip"	16	0.266	4.256
"1773"	"16535"	"1600"	"WORTHINGTON STRIPPLES,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	14.3	"g"	"Carbohydrate, by difference"	1	2	"strip"	16	0.143	2.288
"1774"	"16535"	"1600"	"WORTHINGTON STRIPPLES,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	346	"kcal"	"Energy"	1	2	"strip"	16	3.46	55.36
"1775"	"16536"	"1600"	"WORTHINGTON WHAM (ROLL),FRZ,UNPREP"	"Legumes and Legume Products"	"203"	17.8	"g"	"Protein"	1	1	"slice , 3/8\""	55	0.178	9.79
"1776"	"16536"	"1600"	"WORTHINGTON WHAM (ROLL),FRZ,UNPREP"	"Legumes and Legume Products"	"204"	11.3	"g"	"Total lipid (fat)"	1	1	"slice , 3/8\""	55	0.113	6.215
"1777"	"16536"	"1600"	"WORTHINGTON WHAM (ROLL),FRZ,UNPREP"	"Legumes and Legume Products"	"205"	5.7	"g"	"Carbohydrate, by difference"	1	1	"slice , 3/8\""	55	0.057	3.135
"1778"	"16536"	"1600"	"WORTHINGTON WHAM (ROLL),FRZ,UNPREP"	"Legumes and Legume Products"	"208"	196	"kcal"	"Energy"	1	1	"slice , 3/8\""	55	1.96	107.8
"1779"	"16538"	"1600"	"MORNINGSTAR FARMS BRKFST PATTIE W/ ORGANIC SOY,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	23.7	"g"	"Protein"	1	1	"Patty"	38	0.237	9.006
"1780"	"16538"	"1600"	"MORNINGSTAR FARMS BRKFST PATTIE W/ ORGANIC SOY,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	8.3	"g"	"Total lipid (fat)"	1	1	"Patty"	38	0.083	3.154
"1781"	"16538"	"1600"	"MORNINGSTAR FARMS BRKFST PATTIE W/ ORGANIC SOY,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	12.6	"g"	"Carbohydrate, by difference"	1	1	"Patty"	38	0.126	4.788
"1782"	"16542"	"1600"	"MORNINGSTAR FARMS BRKFST BACON STRIPS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	12.4	"g"	"Protein"	1	2	"Strips"	16	0.124	1.984
"1783"	"16542"	"1600"	"MORNINGSTAR FARMS BRKFST BACON STRIPS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	26.6	"g"	"Total lipid (fat)"	1	2	"Strips"	16	0.266	4.256
"1784"	"16542"	"1600"	"MORNINGSTAR FARMS BRKFST BACON STRIPS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	14.3	"g"	"Carbohydrate, by difference"	1	2	"Strips"	16	0.143	2.288
"1785"	"16546"	"1600"	"MORNINGSTAR FARMS BRKFST SAUSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	19.2	"g"	"Protein"	1	2	"Links"	45	0.192	8.64
"1786"	"16546"	"1600"	"MORNINGSTAR FARMS BRKFST SAUSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	6.1	"g"	"Total lipid (fat)"	1	2	"Links"	45	0.061	2.745
"1787"	"16546"	"1600"	"MORNINGSTAR FARMS BRKFST SAUSAGE LINKS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	6.8	"g"	"Carbohydrate, by difference"	1	2	"Links"	45	0.068	3.06
"1788"	"16548"	"1600"	"MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	23.9	"g"	"Protein"	1	1	"Burger"	64	0.239	15.296
"1789"	"16548"	"1600"	"MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	9.3	"g"	"Total lipid (fat)"	1	1	"Burger"	64	0.093	5.952
"1790"	"16548"	"1600"	"MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	8.5	"g"	"Carbohydrate, by difference"	1	1	"Burger"	64	0.085	5.44
"1791"	"16549"	"1600"	"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	24	"g"	"Protein"	1	1	"Burger"	71	0.24	17.04
"1792"	"16549"	"1600"	"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	13.2	"g"	"Total lipid (fat)"	1	1	"Burger"	71	0.132	9.372
"1793"	"16549"	"1600"	"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	5.9	"g"	"Carbohydrate, by difference"	1	1	"Burger"	71	0.059	4.189
"1794"	"16549"	"1600"	"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	238	"kcal"	"Energy"	1	1	"Burger"	71	2.38	168.98
"1795"	"16551"	"1600"	"MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	10.9	"g"	"Protein"	1	1	"Burger"	67	0.109	7.303
"1796"	"16551"	"1600"	"MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	6.2	"g"	"Total lipid (fat)"	1	1	"Burger"	67	0.062	4.154
"1797"	"16551"	"1600"	"MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	14.9	"g"	"Carbohydrate, by difference"	1	1	"Burger"	67	0.149	9.983
"1798"	"16552"	"1600"	"MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	14.3	"g"	"Protein"	1	1	"Burger"	64	0.143	9.152
"1799"	"16552"	"1600"	"MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	8.2	"g"	"Total lipid (fat)"	1	1	"Burger"	64	0.082	5.248
"1800"	"16552"	"1600"	"MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	9.2	"g"	"Carbohydrate, by difference"	1	1	"Burger"	64	0.092	5.888
"1801"	"16554"	"1600"	"MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	15.5	"g"	"Protein"	1	1	"Burger"	67	0.155	10.385
"1802"	"16554"	"1600"	"MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	8.3	"g"	"Total lipid (fat)"	1	1	"Burger"	67	0.083	5.561
"1803"	"16554"	"1600"	"MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	11.1	"g"	"Carbohydrate, by difference"	1	1	"Burger"	67	0.111	7.437
"1804"	"16555"	"1600"	"MORNINGSTAR FARMS BUFFALO WINGS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	14.1	"g"	"Protein"	1	5	"Wings"	85	0.141	11.985
"1805"	"16555"	"1600"	"MORNINGSTAR FARMS BUFFALO WINGS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	11	"g"	"Total lipid (fat)"	1	5	"Wings"	85	0.11	9.35
"1806"	"16555"	"1600"	"MORNINGSTAR FARMS BUFFALO WINGS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	22.6	"g"	"Carbohydrate, by difference"	1	5	"Wings"	85	0.226	19.21
"1807"	"16556"	"1600"	"MORNINGSTAR FARMS CHIK'N NUGGETS,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	14.4	"g"	"Protein"	1	4	"nuggets"	86	0.144	12.384
"1808"	"16556"	"1600"	"MORNINGSTAR FARMS CHIK'N NUGGETS,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	10	"g"	"Total lipid (fat)"	1	4	"nuggets"	86	0.1	8.6
"1809"	"16556"	"1600"	"MORNINGSTAR FARMS CHIK'N NUGGETS,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	21.8	"g"	"Carbohydrate, by difference"	1	4	"nuggets"	86	0.218	18.748
"1810"	"16557"	"1600"	"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	11.8	"g"	"Protein"	1	1	"patty"	71	0.118	8.378
"1811"	"16557"	"1600"	"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	7	"g"	"Total lipid (fat)"	1	1	"patty"	71	0.07	4.97
"1812"	"16557"	"1600"	"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	22.9	"g"	"Carbohydrate, by difference"	1	1	"patty"	71	0.229	16.259
"1813"	"16557"	"1600"	"MORNINGSTAR FARMS CHIK PATTIES,FRZ,UNPREP"	"Legumes and Legume Products"	"208"	197	"kcal"	"Energy"	1	1	"patty"	71	1.97	139.87
"1814"	"16558"	"1600"	"MORNINGSTAR FARMS ITALIAN HERB CHIK'N PATTIE,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	13.6	"g"	"Protein"	1	1	"Patty"	71	0.136	9.656
"1815"	"16558"	"1600"	"MORNINGSTAR FARMS ITALIAN HERB CHIK'N PATTIE,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	7	"g"	"Total lipid (fat)"	1	1	"Patty"	71	0.07	4.97
"1816"	"16558"	"1600"	"MORNINGSTAR FARMS ITALIAN HERB CHIK'N PATTIE,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	31.1	"g"	"Carbohydrate, by difference"	1	1	"Patty"	71	0.311	22.081
"1817"	"16560"	"1600"	"MORNINGSTAR FARMS CORN DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	11.2	"g"	"Protein"	1	1	"Corn Dog"	71	0.112	7.952
"1818"	"16560"	"1600"	"MORNINGSTAR FARMS CORN DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	3.5	"g"	"Total lipid (fat)"	1	1	"Corn Dog"	71	0.035	2.485
"1819"	"16560"	"1600"	"MORNINGSTAR FARMS CORN DOG,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	36	"g"	"Carbohydrate, by difference"	1	1	"Corn Dog"	71	0.36	25.56
"1820"	"16561"	"1600"	"MORNINGSTAR FARMS CORN DOG MINI,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	13.2	"g"	"Protein"	1	4	"Pieces"	76	0.132	10.032
"1821"	"16561"	"1600"	"MORNINGSTAR FARMS CORN DOG MINI,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	4.7	"g"	"Total lipid (fat)"	1	4	"Pieces"	76	0.047	3.572
"1822"	"16561"	"1600"	"MORNINGSTAR FARMS CORN DOG MINI,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	32.6	"g"	"Carbohydrate, by difference"	1	4	"Pieces"	76	0.326	24.776
"1823"	"16565"	"1600"	"MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	20.2	"g"	"Protein"	1	0.66	"Cup"	55	0.202	11.11
"1824"	"16565"	"1600"	"MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	4.6	"g"	"Total lipid (fat)"	1	0.66	"Cup"	55	0.046	2.53
"1825"	"16565"	"1600"	"MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	9.9	"g"	"Carbohydrate, by difference"	1	0.66	"Cup"	55	0.099	5.445
"1826"	"16570"	"1600"	"GARDENBURGER BLACK BEAN CHIPOTLE BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	6.5	"g"	"Protein"	1	1	"Patty"	71	0.065	4.615
"1827"	"16570"	"1600"	"GARDENBURGER BLACK BEAN CHIPOTLE BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	3.9	"g"	"Total lipid (fat)"	1	1	"Patty"	71	0.039	2.769
"1828"	"16570"	"1600"	"GARDENBURGER BLACK BEAN CHIPOTLE BURGER,FRZ,UNPREP"	"Legumes and Legume Products"	"205"	22	"g"	"Carbohydrate, by difference"	1	1	"Patty"	71	0.22	15.62
"1829"	"16579"	"1600"	"GARDENBURGER ORIGINAL,FRZ,UNPREP"	"Legumes and Legume Products"	"203"	7.2	"g"	"Protein"	1	1	"Patty"	71	0.072	5.112
"1830"	"16579"	"1600"	"GARDENBURGER ORIGINAL,FRZ,UNPREP"	"Legumes and Legume Products"	"204"	4.6	"g"	"Total lipid (fat)"	1	1	"Patty"	71	0.046	3.266
